S.No.,Code,Name,Branch,2020,2019,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR,links
127,E016,Siddaganga Institute of Technology Tumkur,CS-Computer Science,,,10057,0,0,9212,0,16862,13237,0,0,6427,0,0,6901,0,11573,6274,7375,9309,22176,38043,33222,13717,0,0,http://www.sit.ac.in/
128,E016,Siddaganga Institute of Technology Tumkur,EC-Electronics and Communications,,,26832,0,44449,19936,26257,22969,22274,0,0,13987,0,0,12645,0,18589,12583,15190,16229,34629,0,52491,24974,0,0,http://www.sit.ac.in/
129,E016,Siddaganga Institute of Technology Tumkur,EE-Electrical and Electronics,,,31072,0,0,34188,0,0,23808,0,0,24919,0,37588,33205,0,0,23239,0,24674,40913,0,0,0,0,0,http://www.sit.ac.in/
130,E016,Siddaganga Institute of Technology Tumkur,EI-Electronics and Instrumentation,,,34461,0,0,37523,0,62017,28629,0,0,28870,0,0,28501,0,0,28089,71158,31587,144248,0,0,0,0,0,http://www.sit.ac.in/
131,E016,Siddaganga Institute of Technology Tumkur,ET-Electronics and Telecommunication ,,,31682,0,0,31200,0,0,30887,0,0,30891,0,42103,21027,0,0,18678,37224,25268,44971,0,0,0,0,0,http://www.sit.ac.in/
132,E016,Siddaganga Institute of Technology Tumkur,IS-Information Science,,,14482,0,31487,11797,0,0,19655,0,30295,8441,0,0,9128,0,0,8300,12937,12681,26523,0,0,0,0,0,http://www.sit.ac.in/
133,E016,Siddaganga Institute of Technology Tumkur,IM-Industrial Management,,,0,0,0,146819,0,0,151757,0,0,160434,0,0,102175,0,0,86667,0,146067,130261,0,0,0,0,0,http://www.sit.ac.in/
134,E016,Siddaganga Institute of Technology Tumkur,ME-Mechanical,,,156780,0,0,161222,0,0,172862,0,0,125514,135063,0,145245,0,0,77176,79241,132174,109923,0,0,104085,0,0,http://www.sit.ac.in/
135,E017,Sri Siddartha Institute of Technology Tumkur,CE-Civil,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177891,0,0,0,0,0,0,0,0,https://ssit.edu.in
136,E017,Sri Siddartha Institute of Technology Tumkur,CS-Computer Science,,,39771,0,91570,45196,0,53424,33794,0,85298,30510,0,0,32152,48047,0,29832,35240,40460,71790,0,81167,37761,0,0,https://ssit.edu.in
137,E017,Sri Siddartha Institute of Technology Tumkur,EC-Electronics and Communication,,,163775,0,0,91088,0,0,83461,0,0,58382,0,0,67477,0,122315,56542,81330,71421,113682,0,115665,84875,0,0,https://ssit.edu.in
138,E017,Sri Siddartha Institute of Technology Tumkur,EE-Electrical and Electronics,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176342,0,0,0,0,0,0,0,0,https://ssit.edu.in
139,E017,Sri Siddartha Institute of Technology Tumkur,ET-Electronics and Telecommunication,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170359,0,0,0,0,0,0,0,0,https://ssit.edu.in
140,E017,Sri Siddartha Institute of Technology Tumkur,IS-Information Science,,,70517,0,0,58284,144847,83381,58387,0,166578,54131,0,0,49091,0,63040,45506,55535,52330,77081,157261,82356,63688,0,0,https://ssit.edu.in
141,E017,Sri Siddartha Institute of Technology Tumkur,IM-Industrial Management,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101211,0,0,0,0,0,0,0,0,https://ssit.edu.in
142,E017,Sri Siddartha Institute of Technology Tumkur,MD-Medical Electronics,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174303,0,0,0,0,0,0,0,0,https://ssit.edu.in
143,E017,Sri Siddartha Institute of Technology Tumkur,ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175094,0,0,0,0,0,0,0,0,https://ssit.edu.in
144,E018,Kalpatharu Institute of Technology Tiptur,CE-Civil,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183129,0,0,0,0,0,0,0,0,http://www.kittiptur.ac.in
145,E018,Kalpatharu Institute of Technology Tiptur,CS-Computer Science,,,59475,0,0,71596,0,78526,56692,0,88109,57274,0,0,62875,0,0,51410,82637,66813,139502,150301,0,57102,0,0,http://www.kittiptur.ac.in
146,E018,Kalpatharu Institute of Technology Tiptur,EC-Electronics and Communication,,,0,0,0,160052,0,0,0,0,0,125959,0,0,158555,0,0,119463,141262,134020,179665,0,0,164699,0,0,http://www.kittiptur.ac.in
147,E018,Kalpatharu Institute of Technology Tiptur,EI-Electronics and Instrumentation,,,102606,0,0,96977,0,0,84403,0,0,68314,0,0,71471,102533,0,62308,0,70413,179492,0,0,64486,0,0,http://www.kittiptur.ac.in
148,E018,Kalpatharu Institute of Technology Tiptur,ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152923,0,0,0,0,0,0,0,0,http://www.kittiptur.ac.in
149,E021,Sri Jayachamarajendra College of Engineering(Const. of JSS Univ.) Mysore,CE-Civil,,,39270,0,0,79132,0,0,97471,0,0,45642,0,0,41788,0,0,35125,73094,42098,72094,124496,83345,93159,0,0,https://sjce.ac.in
150,E021,Sri Jayachamarajendra College of Engineering(Const. of JSS Univ.) Mysore,CS-Computer Science,,,2073,0,7878,3493,4455,4689,5212,0,0,2430,0,0,2569,0,7862,2044,3060,2935,19266,25164,27249,14655,0,0,https://sjce.ac.in
151,E021,Sri Jayachamarajendra College of Engineering(Const. of JSS Univ.) Mysore,EC-Electronics and Communication,,,9076,0,0,10702,16012,22098,13799,0,0,7977,0,9922,6240,0,0,5860,7693,7833,28132,66840,36832,15114,0,0,https://sjce.ac.in
152,E021,Sri Jayachamarajendra College of Engineering(Const. of JSS Univ.) Mysore,EE-Electrical and Electronics,,,22276,0,0,32121,56100,94454,34909,0,0,20911,0,0,19085,0,66181,18218,55655,23359,41151,0,115638,24216,0,0,https://sjce.ac.in
153,E021,Sri Jayachamarajendra College of Engineering(Const. of JSS Univ.) Mysore,EI-Electronics and Instrumentation,,,36396,0,0,27794,0,65498,35903,0,0,22592,0,52013,24879,120270,97607,20135,57307,40646,105587,0,46376,32725,0,0,https://sjce.ac.in
154,E021,Sri Jayachamarajendra College of Engineering(Const. of JSS Univ.) Mysore,EN,,,0,0,0,0,0,0,0,0,0,168469,0,0,0,0,0,160958,0,0,181069,0,0,0,0,0,https://sjce.ac.in
155,E021,Sri Jayachamarajendra College of Engineering(Const. of JSS Univ.) Mysore,IP-Industrial and Production ,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177519,0,0,0,0,0,0,0,0,https://sjce.ac.in
156,E021,Sri Jayachamarajendra College of Engineering(Const. of JSS Univ.) Mysore,ME-Mechanical,,,87352,0,0,129585,0,0,58685,121585,0,42023,0,0,51169,0,0,37213,55696,59334,96189,110345,180803,104958,0,0,https://sjce.ac.in
157,E021,Sri Jayachamarajendra College of Engineering(Const. of JSS Univ.) Mysore,PT,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178884,0,0,0,0,0,0,0,0,https://sjce.ac.in
158,E022,The National Institute of Engineering Mysore,CE-Civil,,,70253,0,159258,150668,0,0,69427,0,123318,83608,0,0,63724,0,119571,49596,76038,112315,122654,166103,0,83429,0,0,https://nie.ac.in
159,E022,The National Institute of Engineering Mysore,EC-Electronics and Communication,,,13924,25062,0,15079,0,22475,13724,0,0,9411,0,16263,10128,0,0,7827,14450,14314,28090,0,62340,15407,0,0,https://nie.ac.in
160,E022,The National Institute of Engineering Mysore,EE-Electrical and Electronics,,,35390,0,0,33076,83229,55069,31645,0,106220,22881,0,0,26212,0,35087,22018,42061,24767,50406,128752,61193,41636,0,0,https://nie.ac.in
161,E022,The National Institute of Engineering Mysore,IP-Industrial and Production ,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178227,0,0,0,0,0,0,0,0,https://nie.ac.in
162,E022,The National Institute of Engineering Mysore,ME-Mechanical,,,137707,0,0,178921,0,0,77143,0,0,57637,0,84125,66036,73160,76447,43000,68934,58588,173814,0,0,116267,0,0,https://nie.ac.in
163,E023,P E S College of Engineering Mandya,AU-Automobile,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155800,0,0,0,0,0,0,0,0,https://www.pescemandya.org
164,E023,P E S College of Engineering Mandya,CE-Civil,,,176026,0,0,176623,0,0,159751,0,0,105556,0,0,163772,0,0,100628,140905,155192,165707,0,0,125833,0,0,https://www.pescemandya.org
165,E023,P E S College of Engineering Mandya,EC-Electronics and Communication,,,38945,0,0,34961,47823,39129,33056,0,90421,23483,0,0,28840,0,0,22662,34304,25708,50221,0,76490,29336,0,0,https://www.pescemandya.org
166,E023,P E S College of Engineering Mandya,EE-Electrical and Electronics,,,48945,0,0,66382,0,82145,114388,0,0,35473,0,0,56451,0,148923,34988,37118,57258,76170,0,96836,82315,0,0,https://www.pescemandya.org
167,E023,P E S College of Engineering Mandya,IP-Industrial and Production ,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178476,0,0,0,0,0,0,0,0,https://www.pescemandya.org
168,E023,P E S College of Engineering Mandya,ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182867,0,0,0,0,0,0,0,0,https://www.pescemandya.org
169,E024,Malnad College of Engineering Hassan,CE-Civil,,,133184,0,0,169840,0,0,76847,0,0,75730,0,131570,158292,0,0,70535,97384,120046,166010,0,169968,159696,0,0,https://www.mcehassan.ac.in
170,E024,Malnad College of Engineering Hassan,EC-Electronics and Communication,,,27661,0,0,36724,0,54771,27834,0,0,25223,0,33079,35487,65953,0,23681,59223,28640,58383,0,74775,40145,0,0,https://www.mcehassan.ac.in
171,E024,Malnad College of Engineering Hassan,EE-Electrical and Electronics,,,70068,76986,0,85257,0,92446,66679,0,0,47185,0,0,60483,0,0,43105,50929,50850,86353,0,91376,71226,0,106351,https://www.mcehassan.ac.in
172,E024,Malnad College of Engineering Hassan,ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180958,0,0,0,0,0,0,0,0,https://www.mcehassan.ac.in
173,E028,Tontadarya College of Engineering Gadag,BS-B.Sc(Honours),,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178585,0,0,0,0,0,0,0,0,https://www.tce.ac.in
174,E028,Tontadarya College of Engineering Gadag,CD-Computer Sc. and design,,,135728,0,0,119448,0,141306,103961,0,0,125916,0,0,114737,176130,0,95452,0,136584,168311,0,0,0,0,0,https://www.tce.ac.in
175,E028,Tontadarya College of Engineering Gadag,CE-Civil,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179726,0,0,0,0,0,0,0,0,https://www.tce.ac.in
176,E028,Tontadarya College of Engineering Gadag,CS-Computer Science,,,70108,0,0,59414,0,0,68049,0,0,73983,0,109164,45559,0,0,40574,41061,61088,73068,0,0,0,0,0,https://www.tce.ac.in
177,E028,Tontadarya College of Engineering Gadag,EA Agriculture Engineering,,,0,0,0,137264,0,0,0,0,0,0,0,0,89545,0,0,77820,104759,111230,164413,0,0,125908,0,0,https://www.tce.ac.in
178,E028,Tontadarya College of Engineering Gadag,EC-Electronics and Communication,,,0,0,0,123184,0,130514,109973,0,0,139615,0,0,100061,0,0,88774,103637,99390,148724,0,0,0,0,0,https://www.tce.ac.in
179,E028,Tontadarya College of Engineering Gadag,EE-Electrical and Electronics,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157588,0,0,0,0,0,0,0,0,https://www.tce.ac.in
180,E028,Tontadarya College of Engineering Gadag,ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.tce.ac.in
181,E029,Maratha Mandal Engineering College Belgaum,CS-Computer Science,,,81348,0,0,68238,0,115869,76837,0,0,85227,0,0,63063,0,0,60929,77683,82044,136678,0,173494,0,0,0,https://www.mmec.edu.in
182,E029,Maratha Mandal Engineering College Belgaum,EC-Electronics and Communication,,,133971,0,0,152621,0,0,152518,0,0,132177,0,0,122936,0,131442,118949,0,121144,145239,0,0,0,0,0,https://www.mmec.edu.in
183,E029,Maratha Mandal Engineering College Belgaum,ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.mmec.edu.in
184,E029,Maratha Mandal Engineering College Belgaum,OT-Industrial IOT,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.mmec.edu.in
185,E029,Maratha Mandal Engineering College Belgaum,RI,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172180,0,0,0,0,0,0,0,0,https://www.mmec.edu.in
186,E030,KLE Technological University(Formerly BVBCET) Hubli,CE-Civil,,,40638,0,0,49329,0,169065,49257,0,0,43184,76360,0,34268,0,59753,33086,36813,47266,53189,0,99657,43308,0,0,https://kledeemeduniversity.edu.in
187,E030,KLE Technological University(Formerly BVBCET) Hubli,EC-Electronics and Communication,,,9010,0,0,10380,0,12760,8312,0,0,8317,0,17709,8125,0,0,6939,9260,12286,28704,0,30062,19954,34361,0,https://kledeemeduniversity.edu.in
188,E030,KLE Technological University(Formerly BVBCET) Hubli,EE-Electrical and Electronics,,,30676,0,0,30002,0,38954,20975,50967,0,26478,0,33588,23923,0,0,20247,21588,29416,38474,0,126859,29675,0,0,https://kledeemeduniversity.edu.in
189,E030,KLE Technological University(Formerly BVBCET) Hubli,ME-Mechanical,,,53293,0,75937,61803,144345,0,41974,0,0,56494,0,0,54428,0,56660,36373,39048,55739,78765,94496,172138,47291,0,0,https://kledeemeduniversity.edu.in
190,E031,Basaveshwara Engineering College Bagalkot,CE-Civil,,,83358,0,0,109510,138714,160526,81464,0,0,102670,0,0,86329,0,160439,66217,70664,137455,176301,0,0,118291,0,0,https://www.becbgk.edu
191,E031,Basaveshwara Engineering College Bagalkot,CS-Computer Science,,,20065,0,0,19924,0,22966,18150,0,28878,22625,0,0,17688,0,19673,16521,17700,18831,36453,0,40231,38891,51982,0,https://www.becbgk.edu
192,E031,Basaveshwara Engineering College Bagalkot,EC-Elecronics and Communication,,,25203,0,52343,35183,36925,35443,33267,0,0,27720,0,37220,26149,0,0,24778,24918,27132,56215,103426,95558,36903,0,0,https://www.becbgk.edu
193,E031,Basaveshwara Engineering College Bagalkot,EE-Electrical and Electronics,,,102602,0,0,62546,0,82223,84586,99627,0,77488,0,0,48542,0,0,45517,47043,76507,87739,0,0,102330,0,0,https://www.becbgk.edu
194,E031,Basaveshwara Engineering College Bagalkot,IP-Industrial Production,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174160,0,0,0,0,0,0,0,0,https://www.becbgk.edu
195,E031,Basaveshwara Engineering College Bagalkot,ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182574,0,0,0,0,0,0,0,0,https://www.becbgk.edu
196,E032,R.T.E Socity`s Rural Engineering College Hulkoti,CE-Civil,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137447,0,0,0,0,0,0,0,0,https://rechulkoti.edu.in
197,E032,R.T.E Socity`s Rural Engineering College Hulkoti,CS-Computer Science,,,84726,0,0,91960,0,122252,74394,0,0,74770,0,0,76157,0,0,74103,0,86171,142917,0,0,0,0,0,https://rechulkoti.edu.in
198,E032,R.T.E Socity`s Rural Engineering College Hulkoti,EC-Electronics and Communication,,,0,0,0,0,0,0,0,0,0,0,0,0,174617,0,0,163028,163029,0,0,0,0,0,0,0,https://rechulkoti.edu.in
199,E032,R.T.E Socity`s Rural Engineering College Hulkoti,ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109829,0,0,0,0,0,0,0,0,https://rechulkoti.edu.in
200,E032,R.T.E Socity`s Rural Engineering College Hulkoti,TX-Textile,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133583,0,0,0,0,0,0,0,0,https://rechulkoti.edu.in
201,E033,Sri Taralabalu Jagadguru Institute of Technology. Ranebennur,CE-Civil,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169544,0,0,0,0,0,0,0,0,https://stjit.ac.in
202,E033,Sri Taralabalu Jagadguru Institute of Technology. Ranebennur,CS-Computer Science,,,97121,0,0,66428,0,0,54324,0,96427,65701,0,0,57622,0,0,52824,0,56161,84079,131818,0,0,0,0,https://stjit.ac.in
203,E033,Sri Taralabalu Jagadguru Institute of Technology. Ranebennur,EC-Electronics and Communication,,,0,0,0,123226,0,145307,97431,0,0,98591,0,0,103915,0,0,95536,148287,115137,157694,0,0,135955,0,0,https://stjit.ac.in
204,E033,Sri Taralabalu Jagadguru Institute of Technology. Ranebennur,EE-Electrical and Electronics,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157632,0,0,0,0,0,0,0,0,https://stjit.ac.in
205,E033,Sri Taralabalu Jagadguru Institute of Technology. Ranebennur,EI-Electronics and Instrumentation,,,156993,0,0,127235,0,0,99257,0,0,109656,0,0,104306,0,148091,90802,171472,95285,171529,0,0,0,0,0,https://stjit.ac.in
206,E033,Sri Taralabalu Jagadguru Institute of Technology. Ranebennur,ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://stjit.ac.in
207,E034,Sri Dharmasthala Manjunatheswara College of Engineering Dharwad,CE-Civil,,,98805,0,0,149401,0,0,76259,0,0,0,0,0,79579,0,0,66359,71002,98528,130391,0,0,136505,0,0,https://sdmcet.ac.in
208,E034,Sri Dharmasthala Manjunatheswara College of Engineering Dharwad,CH-Chemical Engineering,,,0,0,0,73292,0,0,0,0,0,0,0,0,0,0,0,58663,0,82889,116018,0,0,163495,0,0,https://sdmcet.ac.in
209,E034,Sri Dharmasthala Manjunatheswara College of Engineering Dharwad,CS-Computer Science,,,21866,0,0,13591,19552,19704,15491,0,0,13606,0,0,12651,0,18572,11778,14440,16855,37826,0,44360,23415,0,0,https://sdmcet.ac.in
210,E034,Sri Dharmasthala Manjunatheswara College of Engineering Dharwad,EC-Electronics and Communication,,,38558,0,0,26164,0,48700,21037,0,0,22032,0,0,17817,0,22853,16723,23568,21883,53931,62079,101690,32013,0,0,https://sdmcet.ac.in
211,E034,Sri Dharmasthala Manjunatheswara College of Engineering Dharwad,EE-Electrical and Electronics,,,45507,0,0,55117,0,73184,56107,0,0,72489,0,0,0,0,0,33574,35891,62128,84713,0,0,37472,0,0,https://sdmcet.ac.in
212,E034,Sri Dharmasthala Manjunatheswara College of Engineering Dharwad,EI-Electronics and Instrumentation,,,18554,0,0,15222,24204,0,19033,0,40037,18117,0,0,18133,0,0,13012,0,16149,42643,0,61277,0,0,0,https://sdmcet.ac.in
213,E034,Sri Dharmasthala Manjunatheswara College of Engineering Dharwad,ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179880,0,0,0,0,0,0,0,0,https://sdmcet.ac.in
214,E035,"Anjuman Engineering College Bhatkala, Uttar kannada Dist",CE-Civil,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151813,0,0,0,0,0,0,0,0,https://www.aitm.edu.in
215,E035,"Anjuman Engineering College Bhatkala, Uttar kannada Dist",CS-Computer Science,,,171870,0,0,132209,0,155174,0,0,0,121932,0,0,97441,0,0,96265,0,98101,0,0,0,0,0,0,https://www.aitm.edu.in
216,E035,"Anjuman Engineering College Bhatkala, Uttar kannada Dist",EC-Electronics and Communication,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128701,0,0,0,0,0,0,0,0,https://www.aitm.edu.in
217,E035,"Anjuman Engineering College Bhatkala, Uttar kannada Dist",EE-Electrical and Electronics,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177599,0,0,0,0,0,0,0,0,https://www.aitm.edu.in
218,E035,"Anjuman Engineering College Bhatkala, Uttar kannada Dist",ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.aitm.edu.in
219,E036,KLE Technological University(Formerly KLE Dr.MS Sheshagiri Col.) Belgaum,BM-Bio Medical,,,0,0,0,161182,0,0,0,0,0,162940,0,0,0,0,0,92213,0,0,116667,0,0,0,0,0,https://www.klescet.ac.in
220,E036,KLE Technological University(Formerly KLE Dr.MS Sheshagiri Col.) Belgaum,CE-Civil,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177121,0,0,0,0,0,0,0,0,https://www.klescet.ac.in
221,E036,KLE Technological University(Formerly KLE Dr.MS Sheshagiri Col.) Belgaum,CH-Chemical Engineering,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180680,0,0,0,0,0,0,0,0,https://www.klescet.ac.in
222,E036,KLE Technological University(Formerly KLE Dr.MS Sheshagiri Col.) Belgaum,CS-Computer Science,,,21979,0,28045,24513,26186,28623,31476,0,0,24654,0,0,17889,0,0,16290,22530,23094,64016,0,76886,24957,0,0,https://www.klescet.ac.in
223,E036,KLE Technological University(Formerly KLE Dr.MS Sheshagiri Col.) Belgaum,EC-Electronics and Communication,,,40705,0,82235,30470,0,47821,48097,0,0,26547,0,0,26609,0,0,25380,30978,34936,67545,71763,94316,55579,0,0,https://www.klescet.ac.in
224,E036,KLE Technological University(Formerly KLE Dr.MS Sheshagiri Col.) Belgaum,EE-Electrical and Electronics,,,165607,0,0,117622,149960,124216,85312,0,0,142329,0,0,0,0,141981,71832,134129,121517,150832,0,0,105571,0,0,https://www.klescet.ac.in
225,E036,KLE Technological University(Formerly KLE Dr.MS Sheshagiri Col.) Belgaum,ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181887,0,0,0,0,0,0,0,0,https://www.klescet.ac.in
226,E037,K.L.S. Gogte Institute of Technology Belgaum,AE-Aerospace,,,40091,0,0,72934,0,93377,40951,0,86487,66776,0,0,44212,0,0,37659,48006,61003,101827,122043,0,112151,0,0,https://www.git.edu
227,E037,K.L.S. Gogte Institute of Technology Belgaum,BS-B.Sc(Honours),,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175087,0,0,0,0,0,0,0,0,https://www.git.edu
228,E037,K.L.S. Gogte Institute of Technology Belgaum,CE-Civil,,,0,0,0,181436,0,0,0,0,0,121452,0,0,152786,0,0,118845,161294,153096,0,0,0,142828,0,0,https://www.git.edu
229,E037,K.L.S. Gogte Institute of Technology Belgaum,CS-Computer Science,,,14916,0,22091,14471,16671,22218,17713,0,0,14116,0,0,12892,0,16677,10167,11992,16077,34931,45056,35896,22470,0,0,https://www.git.edu
230,E037,K.L.S. Gogte Institute of Technology Belgaum,EC-Electronics and Communication,,,39813,0,59748,26908,0,30811,30240,31766,0,25156,0,30840,22894,0,27066,19166,23506,25086,53384,0,69263,35003,0,0,https://www.git.edu
231,E037,K.L.S. Gogte Institute of Technology Belgaum,EE-Electrical and Electronics,,,128985,0,146145,51084,0,101323,75531,0,0,115165,0,0,40253,56156,0,40138,46945,52820,128647,0,0,0,0,0,https://www.git.edu
232,E037,K.L.S. Gogte Institute of Technology Belgaum,EI-Electronics and Instrumentation,,,25524,0,0,19637,0,0,18312,0,0,24339,0,0,14653,0,0,14498,15995,17956,56319,159705,0,0,0,36841,https://www.git.edu
233,E037,K.L.S. Gogte Institute of Technology Belgaum,ME-Mechanical,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179102,0,0,0,0,0,0,0,0,https://www.git.edu
