S.No.,Code,Name,Branch,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
788,E158,"Maharaja Institute of Technology-Mysore Belawadi, Mandya Dist",CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152766,0,0,0,0,0,0,0,0
789,E158,"Maharaja Institute of Technology-Mysore Belawadi, Mandya Dist",CS-Computer Science,36148,0,0,40910,69465,78309,44632,0,110695,37132,0,0,37060,53171,56952,33084,39153,42948,109265,0,0,49359,0,0
790,E158,"Maharaja Institute of Technology-Mysore Belawadi, Mandya Dist",EC-Electronics and Communication,105067,0,0,149343,0,0,110083,0,0,69443,0,0,95559,0,0,64828,0,98779,151778,0,0,103984,0,0
791,E158,"Maharaja Institute of Technology-Mysore Belawadi, Mandya Dist",IS-Information Science,93665,0,0,73282,0,0,72077,0,0,55878,0,107783,55105,0,0,51137,132749,104761,151178,0,0,68346,0,0
792,E158,"Maharaja Institute of Technology-Mysore Belawadi, Mandya Dist",ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149126,0,0,0,0,0,0,0,0
793,E159,Karavali Institute of Technology Mangalore,AE-Aerospace ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
794,E159,Karavali Institute of Technology Mangalore,CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795,E159,Karavali Institute of Technology Mangalore,CS-Computer Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146529,0,0,0,0,0,0,0,0
796,E159,Karavali Institute of Technology Mangalore,EC-Electronics and Communication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
797,E159,Karavali Institute of Technology Mangalore,ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
798,E160,Sahyadri College of Engg. and Management Mangalore,AI-Artificial Intelligence,39727,49364,0,49838,0,50654,59400,0,0,54604,0,0,36492,0,0,34077,44926,34422,0,0,0,0,0,0
799,E160,Sahyadri College of Engg. and Management Mangalore,CS-Computer Science,27417,0,48008,28823,108175,47012,27228,0,41996,29686,0,0,23542,0,35241,19259,25469,26519,150506,0,0,38823,0,0
800,E160,Sahyadri College of Engg. and Management Mangalore,DS-Computer Science and Data Science,0,0,0,113263,0,0,108890,0,0,84739,0,0,73907,0,0,63481,0,97491,0,0,0,0,0,0
801,E160,Sahyadri College of Engg. and Management Mangalore,EC-Electronics and Communication,0,0,0,101644,0,118439,0,0,0,117608,0,0,125657,0,0,57799,67627,73465,80868,0,0,122436,0,0
802,E160,Sahyadri College of Engg. and Management Mangalore,IS-Information Science,77457,0,0,60187,73095,67913,34649,0,74126,43346,0,0,42181,0,43130,33138,37022,37389,0,0,0,77629,0,0
803,E160,Sahyadri College of Engg. and Management Mangalore,ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140462,0,0,0,0,0,0,0,0
804,E161,"Government Engineering College Kushalnagar,Kodagu Dist",CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150348,0,0,0,0,0,0,0,0
805,E161,"Government Engineering College Kushalnagar,Kodagu Dist",CS-Computer Science,138036,0,0,140517,0,0,153136,0,0,115223,0,0,130161,0,0,104748,136801,125182,152742,0,0,0,0,0
806,E161,"Government Engineering College Kushalnagar,Kodagu Dist",EC-Electronics and Communication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137135,0,0,0,0,0,0,0,0
807,E161,"Government Engineering College Kushalnagar,Kodagu Dist",ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148636,0,0,0,0,0,0,0,0
808,E162,Government Engineering College Raichur,CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153464,0,0,0,0,0,0,0,0
809,E162,Government Engineering College Raichur,CS-Computer Science,0,0,0,152437,0,0,62036,0,0,110345,0,0,62524,132112,0,49705,0,54901,126338,0,0,92987,0,0
810,E162,Government Engineering College Raichur,EC-Electronics and Communication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143907,0,0,0,0,0,0,0,0
811,E162,Government Engineering College Raichur,ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140363,0,0,0,0,0,0,0,0
812,E163,"Government Engineering College Devagiri,Haveri",CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152131,0,0,0,0,0,0,0,0
813,E163,"Government Engineering College Devagiri,Haveri",CS-Computer Science,126069,0,0,150092,0,0,73976,0,0,137346,0,0,76941,0,0,65582,72398,84127,146862,0,0,66964,0,103016
814,E163,"Government Engineering College Devagiri,Haveri",EC-Electronics and Communication,150152,0,0,138733,0,0,136141,0,0,0,0,0,127091,0,0,113491,121786,152359,0,0,0,0,0,0
815,E163,"Government Engineering College Devagiri,Haveri",ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151737,0,0,0,0,0,0,0,0
816,E164,"Government Engineering College Huvina Hadagali,Bellary Dist.",CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142822,0,0,0,0,0,0,0,0
817,E164,"Government Engineering College Huvina Hadagali,Bellary Dist.",CS-Computer Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152626,0,0,0,0,0,0,0,0
818,E164,"Government Engineering College Huvina Hadagali,Bellary Dist.",EC-Electronics and Communication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149843,0,0,0,0,0,0,0,0
819,E164,"Government Engineering College Huvina Hadagali,Bellary Dist.",ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140975,0,0,0,0,0,0,0,0
820,E165,"Yenepoya Institute of Technology Thodar,Moodbidri",CS-Computer Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132583,0,0,0,0,0,0,0,0
821,E165,"Yenepoya Institute of Technology Thodar,Moodbidri",EC-Electronics and Communication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
822,E165,"Yenepoya Institute of Technology Thodar,Moodbidri",EE-Electrical and Electronics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
823,E165,"Yenepoya Institute of Technology Thodar,Moodbidri",IS-Information Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134138,0,0,0,0,0,0,0,0
824,E165,"Yenepoya Institute of Technology Thodar,Moodbidri",ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825,E166,K L E Institute of Technology Hubli,CE-Civil,75606,0,0,101367,0,0,0,0,0,142605,0,0,76090,0,0,71093,92447,78972,108409,0,0,103098,0,0
826,E166,K L E Institute of Technology Hubli,CS-Computer Science,39493,62725,0,32914,0,36863,32044,0,0,27244,0,37277,25694,34361,0,25449,33180,30603,90198,0,122405,51875,0,0
827,E166,K L E Institute of Technology Hubli,EC-Electronics and Communication,45097,0,84355,38613,42345,52726,41416,0,141310,35855,0,0,34535,0,41076,32711,35810,41024,118493,0,0,58439,0,0
828,E166,K L E Institute of Technology Hubli,EE-Electrical and Electronics,47947,0,0,55487,57503,87558,44976,0,0,58785,0,0,49915,0,0,42251,0,72002,124550,0,0,107848,0,0
829,E166,K L E Institute of Technology Hubli,ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152012,0,0,0,0,0,0,0,0
830,E167,"K L E College of Engineering and Technology Chikkodi, Belgaum Dist.",CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150975,0,0,0,0,0,0,0,0
831,E167,"K L E College of Engineering and Technology Chikkodi, Belgaum Dist.",CS-Computer Science,88490,0,0,133602,0,0,71978,99438,88383,80347,0,0,60657,0,81265,57601,57863,79965,131339,0,0,140806,0,0
832,E167,"K L E College of Engineering and Technology Chikkodi, Belgaum Dist.",EC-Electronics and Communication,90120,0,0,0,0,0,89366,0,0,0,0,0,81296,0,0,77267,86922,89458,151070,0,0,0,0,0
833,E167,"K L E College of Engineering and Technology Chikkodi, Belgaum Dist.",ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143031,0,0,0,0,0,0,0,0
834,E168,"Amrutha Institute of Engineering and Mangement Bidadi Indust. Estate,Ban'lore",CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
835,E168,"Amrutha Institute of Engineering and Mangement Bidadi Indust. Estate,Ban'lore",CS-Computer Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135971,0,0,0,0,0,0,0,0
836,E168,"Amrutha Institute of Engineering and Mangement Bidadi Indust. Estate,Ban'lore",EC-Electronics and Communication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
837,E168,"Amrutha Institute of Engineering and Mangement Bidadi Indust. Estate,Ban'lore",ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838,E169,Alva`s Institute of Engineering and Technology Moodabidri,AI-Artificial Intelligence,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140668,0,0,0,0,0,0,0,0
839,E169,Alva`s Institute of Engineering and Technology Moodabidri,CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117745,0,0,0,0,0,0,0,0
840,E169,Alva`s Institute of Engineering and Technology Moodabidri,CS-Computer Science,0,0,0,111264,0,0,117100,0,0,98141,0,0,81013,0,115946,71454,96255,96781,134679,0,0,137474,0,0
841,E169,Alva`s Institute of Engineering and Technology Moodabidri,EC-Electronics and Communication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124610,0,0,0,0,0,0,0,0
842,E169,Alva`s Institute of Engineering and Technology Moodabidri,IS-Information Science,0,0,0,0,0,0,120244,0,0,126102,0,0,115854,0,0,112266,0,0,147851,0,0,0,0,0
843,E169,Alva`s Institute of Engineering and Technology Moodabidri,ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
844,E171,"Brindavan College of Engineering Yelahanka, Bangalore",CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127653,0,0,0,0,0,0,0,0
845,E171,"Brindavan College of Engineering Yelahanka, Bangalore",CS-Computer Science,122900,0,0,134369,0,0,118951,0,0,102498,0,0,125648,0,0,92916,0,151456,143711,0,0,123501,0,0
846,E171,"Brindavan College of Engineering Yelahanka, Bangalore",EC-Electronics and Communication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153219,0,0,0,0,0,0,0,0
847,E171,"Brindavan College of Engineering Yelahanka, Bangalore",IS-Information Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150097,0,0,0,0,0,0,0,0
848,E171,"Brindavan College of Engineering Yelahanka, Bangalore",ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
849,E172,"R.R.Institute of Technology Chikkabanavara, Bangalore",CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,E172,"R.R.Institute of Technology Chikkabanavara, Bangalore",CS-Computer Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151998,0,0,0,0,0,0,0,0
851,E172,"R.R.Institute of Technology Chikkabanavara, Bangalore",EC-Electronics and Communication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135577,0,0,0,0,0,0,0,0
852,E172,"R.R.Institute of Technology Chikkabanavara, Bangalore",EE-Electrical and Electronics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
853,E172,"R.R.Institute of Technology Chikkabanavara, Bangalore",IS-Information Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134988,0,0,0,0,0,0,0,0
854,E172,"R.R.Institute of Technology Chikkabanavara, Bangalore",ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
855,E173,Sai Vidya Institute of Technology Bangalore,CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142071,0,0,0,0,0,0,0,0
856,E173,Sai Vidya Institute of Technology Bangalore,CS-Computer Science,71888,0,0,37718,0,102500,78231,0,0,38432,0,0,31575,0,0,29312,0,49229,100678,0,0,0,0,0
857,E173,Sai Vidya Institute of Technology Bangalore,EC-Electronics and Communication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153337,0,0,0,0,0,0,0,0
858,E173,Sai Vidya Institute of Technology Bangalore,EE-Electrical and Electronics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859,E173,Sai Vidya Institute of Technology Bangalore,IS-Information Science,0,0,0,77259,0,0,53299,0,0,56888,0,0,55315,0,0,49609,0,74672,130606,0,0,0,0,0
860,E173,Sai Vidya Institute of Technology Bangalore,ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
861,E175,S.G.Balekundri Institute of Technology Belgaum,CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144527,0,0,0,0,0,0,0,0
862,E175,S.G.Balekundri Institute of Technology Belgaum,CS-Computer Science,87879,0,0,131291,0,0,102274,0,0,135349,0,0,104561,0,0,84183,94763,102843,142251,0,0,125662,0,0
863,E175,S.G.Balekundri Institute of Technology Belgaum,EC-Electronics and Communication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152981,0,0,0,0,0,0,0,0
864,E175,S.G.Balekundri Institute of Technology Belgaum,EE-Electrical and Electronics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865,E175,S.G.Balekundri Institute of Technology Belgaum,ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866,E176,Navodaya Institute of Technology Raichur,CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152681,0,0,0,0,0,0,0,0
867,E176,Navodaya Institute of Technology Raichur,CS-Computer Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151071,0,0,0,0,0,0,0,0
868,E176,Navodaya Institute of Technology Raichur,EC-Electronics and Communication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148067,0,0,0,0,0,0,0,0
869,E176,Navodaya Institute of Technology Raichur,EE-Electrical and Electronics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135580,0,0,0,0,0,0,0,0
870,E176,Navodaya Institute of Technology Raichur,ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
871,E177,"Rajeev Institute of Technology Bommanayankanahally, Hassan",CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143279,0,0,0,0,0,0,0,0
872,E177,"Rajeev Institute of Technology Bommanayankanahally, Hassan",CS-Computer Science,134495,0,0,119230,0,0,74278,0,0,75493,0,0,127604,0,0,67021,85473,108603,146377,0,0,149906,0,0
873,E177,"Rajeev Institute of Technology Bommanayankanahally, Hassan",EC-Electronics and Communication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144764,0,0,0,0,0,0,0,0
874,E177,"Rajeev Institute of Technology Bommanayankanahally, Hassan",EE-Electrical and Electronics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110938,0,0,0,0,0,0,0,0
875,E177,"Rajeev Institute of Technology Bommanayankanahally, Hassan",IS-Information Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147645,0,0,0,0,0,0,0,0
876,E177,"Rajeev Institute of Technology Bommanayankanahally, Hassan",ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
877,E178,N I E Institute of Technology Mysore,CS-Computer Science,44654,0,0,27592,0,0,51855,0,0,23749,0,0,23634,0,0,23472,0,29128,58150,0,0,47329,0,0
878,E178,N I E Institute of Technology Mysore,EC-Electronics and Communication,134921,0,0,76188,0,0,82956,0,0,39758,0,0,40695,0,0,38414,51222,48096,120795,0,129285,54362,0,0
879,E178,N I E Institute of Technology Mysore,EE-Electrical and Electronics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146463,0,0,0,0,0,0,0,0
880,E178,N I E Institute of Technology Mysore,IS-Information Science,48665,0,0,46632,0,80916,93054,0,0,38402,0,0,32817,0,0,31997,48560,51540,130335,0,0,74991,0,0
881,E178,N I E Institute of Technology Mysore,ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151745,0,0,0,0,0,0,0,0
882,E180,Bearys Institute of Technology Mangalore,CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
883,E180,Bearys Institute of Technology Mangalore,CS-Computer Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151166,0,0,0,0,0,0,0,0
884,E180,Bearys Institute of Technology Mangalore,EC-Electronics and Communication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81789,0,0,0,0,0,0,0,0
885,E180,Bearys Institute of Technology Mangalore,ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
886,E181,"Sri Basaveswara Institute of Technology Tiptur, Tumkur(D)",CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887,E181,"Sri Basaveswara Institute of Technology Tiptur, Tumkur(D)",CS-Computer Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153286,0,0,0,0,0,0,0,0
888,E181,"Sri Basaveswara Institute of Technology Tiptur, Tumkur(D)",EC-Electronics and Communication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
889,E181,"Sri Basaveswara Institute of Technology Tiptur, Tumkur(D)",EE-Electrical and Electronics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
890,E181,"Sri Basaveswara Institute of Technology Tiptur, Tumkur(D)",ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
891,E181,"Sri Basaveswara Institute of Technology Tiptur, Tumkur(D)",AE-Aerospace ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
892,E181,"Sri Basaveswara Institute of Technology Tiptur, Tumkur(D)",CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
893,E181,"Sri Basaveswara Institute of Technology Tiptur, Tumkur(D)",CS-Computer Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
894,E181,"Sri Basaveswara Institute of Technology Tiptur, Tumkur(D)",EC-Electronics and Communication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
895,E181,"Sri Basaveswara Institute of Technology Tiptur, Tumkur(D)",ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
896,E184,C Byre Gowda Institute of Technology Kolar,CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
897,E184,C Byre Gowda Institute of Technology Kolar,CS-Computer Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148810,0,0,0,0,0,0,0,0
898,E184,C Byre Gowda Institute of Technology Kolar,EC-Electronics and Communication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,E184,C Byre Gowda Institute of Technology Kolar,ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900,E185,Angadi Institute of Technology and Management Belgaum,AD-Artificial Intelligence and Data Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126050,0,0,0,0,0,0,0,0
901,E185,Angadi Institute of Technology and Management Belgaum,CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151582,0,0,0,0,0,0,0,0
902,E185,Angadi Institute of Technology and Management Belgaum,CS-Computer Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148139,0,0,0,0,0,0,0,0
903,E185,Angadi Institute of Technology and Management Belgaum,EC-Electronics and Communication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149300,0,0,0,0,0,0,0,0
904,E185,Angadi Institute of Technology and Management Belgaum,EE-Electrical and Electronics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133333,0,0,0,0,0,0,0,0
905,E185,Angadi Institute of Technology and Management Belgaum,ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
906,E186,"ACS College of Engineering Kengeri Hobli,Bangalore",AE-Aerospace ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150197,0,0,0,0,0,0,0,0
907,E186,"ACS College of Engineering Kengeri Hobli,Bangalore",BM-Bio medical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148667,0,0,0,0,0,0,0,0
908,E186,"ACS College of Engineering Kengeri Hobli,Bangalore",CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
909,E186,"ACS College of Engineering Kengeri Hobli,Bangalore",CS-Computer Science,87079,0,0,139882,0,0,90104,0,0,114344,0,0,90284,0,0,73846,0,101014,143949,0,0,149190,0,0
910,E186,"ACS College of Engineering Kengeri Hobli,Bangalore",EC-Electronics and Communication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124683,0,0,0,0,0,0,0,0
911,E186,"ACS College of Engineering Kengeri Hobli,Bangalore",ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125954,0,0,0,0,0,0,0,0
912,E188,Vijaya Vittala Institute of Technology Bangalore,CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
913,E188,Vijaya Vittala Institute of Technology Bangalore,CS-Computer Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152156,0,0,0,0,0,0,0,0
914,E188,Vijaya Vittala Institute of Technology Bangalore,EC-Electronics and Communication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122300,0,0,0,0,0,0,0,0
915,E188,Vijaya Vittala Institute of Technology Bangalore,ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
916,E189,"Navkis College of Engineering (Formerly NDRKIT) Kandali, Hassan",CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917,E189,"Navkis College of Engineering (Formerly NDRKIT) Kandali, Hassan",CS-Computer Science,0,0,0,130987,0,0,76746,0,0,72804,0,0,58010,0,0,46212,0,79096,113779,0,0,0,0,0
918,E189,"Navkis College of Engineering (Formerly NDRKIT) Kandali, Hassan",EC-Electronics and Communication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99083,0,0,0,0,0,0,0,0
919,E189,"Navkis College of Engineering (Formerly NDRKIT) Kandali, Hassan",ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920,E191,Akshaya Institute of Technology Tumkur,CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152828,0,0,0,0,0,0,0,0
921,E191,Akshaya Institute of Technology Tumkur,CS-Computer Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151250,0,0,0,0,0,0,0,0
922,E191,Akshaya Institute of Technology Tumkur,EC-Electronics and Communication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152996,0,0,0,0,0,0,0,0
923,E191,Akshaya Institute of Technology Tumkur,ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137469,0,0,0,0,0,0,0,0
924,E193,"Srinivas University Mukka, Suratkal, Mangalore",AI-Artificial Intelligence,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101042,0,0,0,0,0,0,0,0
925,E193,"Srinivas University Mukka, Suratkal, Mangalore",CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143488,0,0,0,0,0,0,0,0
926,E193,"Srinivas University Mukka, Suratkal, Mangalore",CS-Computer Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137541,0,0,0,0,0,0,0,0
927,E193,"Srinivas University Mukka, Suratkal, Mangalore",EC-Electronics and Communication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143101,0,0,0,0,0,0,0,0
928,E193,"Srinivas University Mukka, Suratkal, Mangalore",ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
929,E194,Government Engineering College KARWAR,CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152864,0,0,0,0,0,0,0,0
930,E194,Government Engineering College KARWAR,CS-Computer Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148259,0,0,0,0,0,0,0,0
931,E194,Government Engineering College KARWAR,EC-Electronics and Communication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142321,0,0,0,0,0,0,0,0
932,E194,Government Engineering College KARWAR,ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
933,E196,"Jain College of Engineering Machche,Belgaum",CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150599,0,0,0,0,0,0,0,0
934,E196,"Jain College of Engineering Machche,Belgaum",CS-Computer Science,44092,0,0,47588,0,64149,41205,0,0,40986,50638,0,35227,0,0,34701,36438,37903,94052,0,112101,0,0,0
935,E196,"Jain College of Engineering Machche,Belgaum",EC-Electronics and Communication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151780,0,0,0,0,0,0,0,0
936,E196,"Jain College of Engineering Machche,Belgaum",EE-Electrical and Electronics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134828,0,0,0,0,0,0,0,0
937,E196,"Jain College of Engineering Machche,Belgaum",ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
938,E197,Veerappa Nisty Engineering College Yadigir Dist,CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
939,E197,Veerappa Nisty Engineering College Yadigir Dist,CS-Computer Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940,E197,Veerappa Nisty Engineering College Yadigir Dist,EC-Electronics and Communication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
941,E197,Veerappa Nisty Engineering College Yadigir Dist,EE-Electrical and Electronics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
942,E197,Veerappa Nisty Engineering College Yadigir Dist,ME-Mechanical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
943,E198,Sharnbasva University College for Women(Formerly Godutai) Gulbarga,CE-Civil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151058,0,0,0,0,0,0,0,0
944,E198,Sharnbasva University College for Women(Formerly Godutai) Gulbarga,CS-Computer Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139220,0,0,0,0,0,0,0,0
